week,sku,channel,units,revenue,discount_pct
2026-W29,CLE-SD-WHT-40,ecom,1,210.0,0.0
2026-W30,CLE-SD-WHT-40,store,1,210.0,0.0
2026-W30,CLE-SD-WHT-40,ecom,1,210.0,0.0
2026-W31,CLE-SD-WHT-40,store,1,210.0,0.0
2026-W31,CLE-SD-WHT-40,ecom,1,210.0,0.0
2026-W06,LUN-PD-GLD,store,59,10620.0,0.0
2026-W06,LUN-PD-GLD,ecom,40,7200.0,0.0
2026-W07,LUN-PD-GLD,store,57,10260.0,0.0
2026-W07,LUN-PD-GLD,ecom,38,6840.0,0.0
2026-W08,LUN-PD-GLD,store,58,10440.0,0.0
2026-W08,LUN-PD-GLD,ecom,38,6840.0,0.0
2026-W09,LUN-PD-GLD,store,63,11340.0,0.0
2026-W09,LUN-PD-GLD,ecom,43,7740.0,0.0
2026-W10,LUN-PD-GLD,store,57,10260.0,0.0
2026-W10,LUN-PD-GLD,ecom,38,6840.0,0.0
2026-W11,LUN-PD-GLD,store,55,9900.0,0.0
2026-W11,LUN-PD-GLD,ecom,41,7380.0,0.0
2026-W12,LUN-PD-GLD,store,59,10620.0,0.0
2026-W12,LUN-PD-GLD,ecom,44,7920.0,0.0
2026-W13,LUN-PD-GLD,store,51,9180.0,0.0
2026-W13,LUN-PD-GLD,ecom,41,7380.0,0.0
2026-W14,LUN-PD-GLD,store,53,9540.0,0.0
2026-W14,LUN-PD-GLD,ecom,41,7380.0,0.0
2026-W15,LUN-PD-GLD,store,46,8280.0,0.0
2026-W15,LUN-PD-GLD,ecom,37,6660.0,0.0
2026-W16,LUN-PD-GLD,store,57,10260.0,0.0
2026-W16,LUN-PD-GLD,ecom,46,8280.0,0.0
2026-W17,LUN-PD-GLD,store,58,10440.0,0.0
2026-W17,LUN-PD-GLD,ecom,43,7740.0,0.0
2026-W18,LUN-PD-GLD,store,50,9000.0,0.0
2026-W18,LUN-PD-GLD,ecom,39,7020.0,0.0
2026-W19,LUN-PD-GLD,store,57,10260.0,0.0
2026-W19,LUN-PD-GLD,ecom,39,7020.0,0.0
2026-W20,LUN-PD-GLD,store,51,9180.0,0.0
2026-W20,LUN-PD-GLD,ecom,41,7380.0,0.0
2026-W21,LUN-PD-GLD,store,73,10512.0,0.2
2026-W21,LUN-PD-GLD,ecom,57,8208.0,0.2
2026-W22,LUN-PD-GLD,store,77,11088.0,0.2
2026-W22,LUN-PD-GLD,ecom,57,8208.0,0.2
2026-W23,LUN-PD-GLD,store,80,11520.0,0.2
2026-W23,LUN-PD-GLD,ecom,54,7776.0,0.2
2026-W24,LUN-PD-GLD,store,72,10368.0,0.2
2026-W24,LUN-PD-GLD,ecom,55,7920.0,0.2
2026-W25,LUN-PD-GLD,store,76,10944.0,0.2
2026-W25,LUN-PD-GLD,ecom,61,8784.0,0.2
2026-W26,LUN-PD-GLD,store,77,11088.0,0.2
2026-W26,LUN-PD-GLD,ecom,56,8064.0,0.2
2026-W27,LUN-PD-GLD,store,37,6660.0,0.0
2026-W27,LUN-PD-GLD,ecom,25,4500.0,0.0
2026-W28,LUN-PD-GLD,store,42,7560.0,0.0
2026-W28,LUN-PD-GLD,ecom,28,5040.0,0.0
2026-W29,LUN-PD-GLD,store,37,6660.0,0.0
2026-W29,LUN-PD-GLD,ecom,30,5400.0,0.0
2026-W30,LUN-PD-GLD,store,41,7380.0,0.0
2026-W30,LUN-PD-GLD,ecom,30,5400.0,0.0
2026-W31,LUN-PD-GLD,store,43,7740.0,0.0
2026-W31,LUN-PD-GLD,ecom,31,5580.0,0.0
2026-W06,LUN-PD-SLV,store,40,6600.0,0.0
2026-W06,LUN-PD-SLV,ecom,27,4455.0,0.0
2026-W07,LUN-PD-SLV,store,44,7260.0,0.0
2026-W07,LUN-PD-SLV,ecom,30,4950.0,0.0
2026-W08,LUN-PD-SLV,store,42,6930.0,0.0
2026-W08,LUN-PD-SLV,ecom,28,4620.0,0.0
2026-W09,LUN-PD-SLV,store,44,7260.0,0.0
2026-W09,LUN-PD-SLV,ecom,34,5610.0,0.0
2026-W10,LUN-PD-SLV,store,46,7590.0,0.0
2026-W10,LUN-PD-SLV,ecom,34,5610.0,0.0
2026-W11,LUN-PD-SLV,store,44,7260.0,0.0
2026-W11,LUN-PD-SLV,ecom,30,4950.0,0.0
2026-W12,LUN-PD-SLV,store,38,6270.0,0.0
2026-W12,LUN-PD-SLV,ecom,30,4950.0,0.0
2026-W13,LUN-PD-SLV,store,43,7095.0,0.0
2026-W13,LUN-PD-SLV,ecom,30,4950.0,0.0
2026-W14,LUN-PD-SLV,store,43,7095.0,0.0
2026-W14,LUN-PD-SLV,ecom,33,5445.0,0.0
2026-W15,LUN-PD-SLV,store,35,5775.0,0.0
2026-W15,LUN-PD-SLV,ecom,28,4620.0,0.0
2026-W16,LUN-PD-SLV,store,41,6765.0,0.0
2026-W16,LUN-PD-SLV,ecom,31,5115.0,0.0
2026-W17,LUN-PD-SLV,store,46,7590.0,0.0
2026-W17,LUN-PD-SLV,ecom,33,5445.0,0.0
2026-W18,LUN-PD-SLV,store,43,7095.0,0.0
2026-W18,LUN-PD-SLV,ecom,31,5115.0,0.0
2026-W19,LUN-PD-SLV,store,37,6105.0,0.0
2026-W19,LUN-PD-SLV,ecom,29,4785.0,0.0
2026-W20,LUN-PD-SLV,store,48,7920.0,0.0
2026-W20,LUN-PD-SLV,ecom,31,5115.0,0.0
2026-W21,LUN-PD-SLV,store,50,7425.0,0.1
2026-W21,LUN-PD-SLV,ecom,33,4900.5,0.1
2026-W22,LUN-PD-SLV,store,45,6682.5,0.1
2026-W22,LUN-PD-SLV,ecom,34,5049.0,0.1
2026-W23,LUN-PD-SLV,store,46,6831.0,0.1
2026-W23,LUN-PD-SLV,ecom,34,5049.0,0.1
2026-W24,LUN-PD-SLV,store,44,6534.0,0.1
2026-W24,LUN-PD-SLV,ecom,32,4752.0,0.1
2026-W25,LUN-PD-SLV,store,44,6534.0,0.1
2026-W25,LUN-PD-SLV,ecom,32,4752.0,0.1
2026-W26,LUN-PD-SLV,store,49,7276.5,0.1
2026-W26,LUN-PD-SLV,ecom,32,4752.0,0.1
2026-W27,LUN-PD-SLV,store,38,6270.0,0.0
2026-W27,LUN-PD-SLV,ecom,28,4620.0,0.0
2026-W28,LUN-PD-SLV,store,45,7425.0,0.0
2026-W28,LUN-PD-SLV,ecom,31,5115.0,0.0
2026-W29,LUN-PD-SLV,store,42,6930.0,0.0
2026-W29,LUN-PD-SLV,ecom,30,4950.0,0.0
2026-W30,LUN-PD-SLV,store,35,5775.0,0.0
2026-W30,LUN-PD-SLV,ecom,29,4785.0,0.0
2026-W31,LUN-PD-SLV,store,43,7095.0,0.0
2026-W31,LUN-PD-SLV,ecom,30,4950.0,0.0
2026-W06,ORL-HP-GLD,store,66,9240.0,0.0
2026-W06,ORL-HP-GLD,ecom,46,6440.0,0.0
2026-W07,ORL-HP-GLD,store,63,8820.0,0.0
2026-W07,ORL-HP-GLD,ecom,50,7000.0,0.0
2026-W08,ORL-HP-GLD,store,60,8400.0,0.0
2026-W08,ORL-HP-GLD,ecom,47,6580.0,0.0
2026-W09,ORL-HP-GLD,store,79,11060.0,0.0
2026-W09,ORL-HP-GLD,ecom,57,7980.0,0.0
2026-W10,ORL-HP-GLD,store,74,10360.0,0.0
2026-W10,ORL-HP-GLD,ecom,51,7140.0,0.0
2026-W11,ORL-HP-GLD,store,61,8540.0,0.0
2026-W11,ORL-HP-GLD,ecom,41,5740.0,0.0
2026-W12,ORL-HP-GLD,store,70,9800.0,0.0
2026-W12,ORL-HP-GLD,ecom,50,7000.0,0.0
2026-W13,ORL-HP-GLD,store,71,9940.0,0.0
2026-W13,ORL-HP-GLD,ecom,57,7980.0,0.0
2026-W14,ORL-HP-GLD,store,57,7980.0,0.0
2026-W14,ORL-HP-GLD,ecom,46,6440.0,0.0
2026-W15,ORL-HP-GLD,store,65,9100.0,0.0
2026-W15,ORL-HP-GLD,ecom,47,6580.0,0.0
2026-W16,ORL-HP-GLD,store,76,10640.0,0.0
2026-W16,ORL-HP-GLD,ecom,50,7000.0,0.0
2026-W17,ORL-HP-GLD,store,66,9240.0,0.0
2026-W17,ORL-HP-GLD,ecom,44,6160.0,0.0
2026-W18,ORL-HP-GLD,store,73,10220.0,0.0
2026-W18,ORL-HP-GLD,ecom,48,6720.0,0.0
2026-W19,ORL-HP-GLD,store,72,10080.0,0.0
2026-W19,ORL-HP-GLD,ecom,46,6440.0,0.0
2026-W20,ORL-HP-GLD,store,70,9800.0,0.0
2026-W20,ORL-HP-GLD,ecom,55,7700.0,0.0
2026-W21,ORL-HP-GLD,store,93,10416.0,0.2
2026-W21,ORL-HP-GLD,ecom,62,6944.0,0.2
2026-W22,ORL-HP-GLD,store,90,10080.0,0.2
2026-W22,ORL-HP-GLD,ecom,64,7168.0,0.2
2026-W23,ORL-HP-GLD,store,82,9184.0,0.2
2026-W23,ORL-HP-GLD,ecom,62,6944.0,0.2
2026-W24,ORL-HP-GLD,store,96,10752.0,0.2
2026-W24,ORL-HP-GLD,ecom,72,8064.0,0.2
2026-W25,ORL-HP-GLD,store,97,10864.0,0.2
2026-W25,ORL-HP-GLD,ecom,76,8512.0,0.2
2026-W26,ORL-HP-GLD,store,90,10080.0,0.2
2026-W26,ORL-HP-GLD,ecom,65,7280.0,0.2
2026-W27,ORL-HP-GLD,store,51,7140.0,0.0
2026-W27,ORL-HP-GLD,ecom,37,5180.0,0.0
2026-W28,ORL-HP-GLD,store,52,7280.0,0.0
2026-W28,ORL-HP-GLD,ecom,40,5600.0,0.0
2026-W29,ORL-HP-GLD,store,46,6440.0,0.0
2026-W29,ORL-HP-GLD,ecom,38,5320.0,0.0
2026-W30,ORL-HP-GLD,store,46,6440.0,0.0
2026-W30,ORL-HP-GLD,ecom,36,5040.0,0.0
2026-W31,ORL-HP-GLD,store,46,6440.0,0.0
2026-W31,ORL-HP-GLD,ecom,30,4200.0,0.0
2026-W06,ORL-HP-SLV,store,52,6760.0,0.0
2026-W06,ORL-HP-SLV,ecom,38,4940.0,0.0
2026-W07,ORL-HP-SLV,store,48,6240.0,0.0
2026-W07,ORL-HP-SLV,ecom,37,4810.0,0.0
2026-W08,ORL-HP-SLV,store,56,7280.0,0.0
2026-W08,ORL-HP-SLV,ecom,39,5070.0,0.0
2026-W09,ORL-HP-SLV,store,61,7930.0,0.0
2026-W09,ORL-HP-SLV,ecom,42,5460.0,0.0
2026-W10,ORL-HP-SLV,store,53,6890.0,0.0
2026-W10,ORL-HP-SLV,ecom,41,5330.0,0.0
2026-W11,ORL-HP-SLV,store,57,7410.0,0.0
2026-W11,ORL-HP-SLV,ecom,37,4810.0,0.0
2026-W12,ORL-HP-SLV,store,47,6110.0,0.0
2026-W12,ORL-HP-SLV,ecom,39,5070.0,0.0
2026-W13,ORL-HP-SLV,store,48,6240.0,0.0
2026-W13,ORL-HP-SLV,ecom,35,4550.0,0.0
2026-W14,ORL-HP-SLV,store,49,6370.0,0.0
2026-W14,ORL-HP-SLV,ecom,39,5070.0,0.0
2026-W15,ORL-HP-SLV,store,54,7020.0,0.0
2026-W15,ORL-HP-SLV,ecom,37,4810.0,0.0
2026-W16,ORL-HP-SLV,store,55,7150.0,0.0
2026-W16,ORL-HP-SLV,ecom,40,5200.0,0.0
2026-W17,ORL-HP-SLV,store,47,6110.0,0.0
2026-W17,ORL-HP-SLV,ecom,37,4810.0,0.0
2026-W18,ORL-HP-SLV,store,51,6630.0,0.0
2026-W18,ORL-HP-SLV,ecom,40,5200.0,0.0
2026-W19,ORL-HP-SLV,store,47,6110.0,0.0
2026-W19,ORL-HP-SLV,ecom,34,4420.0,0.0
2026-W20,ORL-HP-SLV,store,49,6370.0,0.0
2026-W20,ORL-HP-SLV,ecom,37,4810.0,0.0
2026-W21,ORL-HP-SLV,store,68,7956.0,0.1
2026-W21,ORL-HP-SLV,ecom,44,5148.0,0.1
2026-W22,ORL-HP-SLV,store,57,6669.0,0.1
2026-W22,ORL-HP-SLV,ecom,40,4680.0,0.1
2026-W23,ORL-HP-SLV,store,62,7254.0,0.1
2026-W23,ORL-HP-SLV,ecom,46,5382.0,0.1
2026-W24,ORL-HP-SLV,store,60,7020.0,0.1
2026-W24,ORL-HP-SLV,ecom,40,4680.0,0.1
2026-W25,ORL-HP-SLV,store,54,6318.0,0.1
2026-W25,ORL-HP-SLV,ecom,41,4797.0,0.1
2026-W26,ORL-HP-SLV,store,51,5967.0,0.1
2026-W26,ORL-HP-SLV,ecom,42,4914.0,0.1
2026-W27,ORL-HP-SLV,store,52,6760.0,0.0
2026-W27,ORL-HP-SLV,ecom,33,4290.0,0.0
2026-W28,ORL-HP-SLV,store,54,7020.0,0.0
2026-W28,ORL-HP-SLV,ecom,35,4550.0,0.0
2026-W29,ORL-HP-SLV,store,57,7410.0,0.0
2026-W29,ORL-HP-SLV,ecom,39,5070.0,0.0
2026-W30,ORL-HP-SLV,store,44,5720.0,0.0
2026-W30,ORL-HP-SLV,ecom,35,4550.0,0.0
2026-W31,ORL-HP-SLV,store,55,7150.0,0.0
2026-W31,ORL-HP-SLV,ecom,35,4550.0,0.0
2026-W06,IVY-CF-GLD,store,22,5280.0,0.0
2026-W06,IVY-CF-GLD,ecom,17,4080.0,0.0
2026-W07,IVY-CF-GLD,store,21,5040.0,0.0
2026-W07,IVY-CF-GLD,ecom,17,4080.0,0.0
2026-W08,IVY-CF-GLD,store,27,6480.0,0.0
2026-W08,IVY-CF-GLD,ecom,19,4560.0,0.0
2026-W09,IVY-CF-GLD,store,27,6480.0,0.0
2026-W09,IVY-CF-GLD,ecom,20,4800.0,0.0
2026-W10,IVY-CF-GLD,store,27,6480.0,0.0
2026-W10,IVY-CF-GLD,ecom,18,4320.0,0.0
2026-W11,IVY-CF-GLD,store,22,5280.0,0.0
2026-W11,IVY-CF-GLD,ecom,14,3360.0,0.0
2026-W12,IVY-CF-GLD,store,26,6240.0,0.0
2026-W12,IVY-CF-GLD,ecom,17,4080.0,0.0
2026-W13,IVY-CF-GLD,store,21,5040.0,0.0
2026-W13,IVY-CF-GLD,ecom,17,4080.0,0.0
2026-W14,IVY-CF-GLD,store,24,5760.0,0.0
2026-W14,IVY-CF-GLD,ecom,19,4560.0,0.0
2026-W15,IVY-CF-GLD,store,24,5760.0,0.0
2026-W15,IVY-CF-GLD,ecom,19,4560.0,0.0
2026-W16,IVY-CF-GLD,store,24,5760.0,0.0
2026-W16,IVY-CF-GLD,ecom,15,3600.0,0.0
2026-W17,IVY-CF-GLD,store,24,5760.0,0.0
2026-W17,IVY-CF-GLD,ecom,20,4800.0,0.0
2026-W18,IVY-CF-GLD,store,24,5760.0,0.0
2026-W18,IVY-CF-GLD,ecom,19,4560.0,0.0
2026-W19,IVY-CF-GLD,store,23,5520.0,0.0
2026-W19,IVY-CF-GLD,ecom,16,3840.0,0.0
2026-W20,IVY-CF-GLD,store,25,6000.0,0.0
2026-W20,IVY-CF-GLD,ecom,17,4080.0,0.0
2026-W21,IVY-CF-GLD,store,28,6048.0,0.1
2026-W21,IVY-CF-GLD,ecom,18,3888.0,0.1
2026-W22,IVY-CF-GLD,store,23,4968.0,0.1
2026-W22,IVY-CF-GLD,ecom,19,4104.0,0.1
2026-W23,IVY-CF-GLD,store,27,5832.0,0.1
2026-W23,IVY-CF-GLD,ecom,19,4104.0,0.1
2026-W24,IVY-CF-GLD,store,27,5832.0,0.1
2026-W24,IVY-CF-GLD,ecom,22,4752.0,0.1
2026-W25,IVY-CF-GLD,store,30,6480.0,0.1
2026-W25,IVY-CF-GLD,ecom,19,4104.0,0.1
2026-W26,IVY-CF-GLD,store,23,4968.0,0.1
2026-W26,IVY-CF-GLD,ecom,19,4104.0,0.1
2026-W27,IVY-CF-GLD,store,26,6240.0,0.0
2026-W27,IVY-CF-GLD,ecom,17,4080.0,0.0
2026-W28,IVY-CF-GLD,store,23,5520.0,0.0
2026-W28,IVY-CF-GLD,ecom,16,3840.0,0.0
2026-W29,IVY-CF-GLD,store,24,5760.0,0.0
2026-W29,IVY-CF-GLD,ecom,18,4320.0,0.0
2026-W30,IVY-CF-GLD,store,24,5760.0,0.0
2026-W30,IVY-CF-GLD,ecom,17,4080.0,0.0
2026-W31,IVY-CF-GLD,store,25,6000.0,0.0
2026-W31,IVY-CF-GLD,ecom,19,4560.0,0.0
2026-W06,NOV-ST-GLD,store,59,6490.0,0.0
2026-W06,NOV-ST-GLD,ecom,43,4730.0,0.0
2026-W07,NOV-ST-GLD,store,48,5280.0,0.0
2026-W07,NOV-ST-GLD,ecom,38,4180.0,0.0
2026-W08,NOV-ST-GLD,store,62,6820.0,0.0
2026-W08,NOV-ST-GLD,ecom,46,5060.0,0.0
2026-W09,NOV-ST-GLD,store,59,6490.0,0.0
2026-W09,NOV-ST-GLD,ecom,42,4620.0,0.0
2026-W10,NOV-ST-GLD,store,61,6710.0,0.0
2026-W10,NOV-ST-GLD,ecom,41,4510.0,0.0
2026-W11,NOV-ST-GLD,store,49,5390.0,0.0
2026-W11,NOV-ST-GLD,ecom,38,4180.0,0.0
2026-W12,NOV-ST-GLD,store,52,5720.0,0.0
2026-W12,NOV-ST-GLD,ecom,40,4400.0,0.0
2026-W13,NOV-ST-GLD,store,61,6710.0,0.0
2026-W13,NOV-ST-GLD,ecom,39,4290.0,0.0
2026-W14,NOV-ST-GLD,store,54,5940.0,0.0
2026-W14,NOV-ST-GLD,ecom,41,4510.0,0.0
2026-W15,NOV-ST-GLD,store,57,6270.0,0.0
2026-W15,NOV-ST-GLD,ecom,43,4730.0,0.0
2026-W16,NOV-ST-GLD,store,55,6050.0,0.0
2026-W16,NOV-ST-GLD,ecom,40,4400.0,0.0
2026-W17,NOV-ST-GLD,store,63,6930.0,0.0
2026-W17,NOV-ST-GLD,ecom,44,4840.0,0.0
2026-W18,NOV-ST-GLD,store,53,5830.0,0.0
2026-W18,NOV-ST-GLD,ecom,39,4290.0,0.0
2026-W19,NOV-ST-GLD,store,56,6160.0,0.0
2026-W19,NOV-ST-GLD,ecom,38,4180.0,0.0
2026-W20,NOV-ST-GLD,store,59,6490.0,0.0
2026-W20,NOV-ST-GLD,ecom,39,4290.0,0.0
2026-W21,NOV-ST-GLD,store,60,5940.0,0.1
2026-W21,NOV-ST-GLD,ecom,46,4554.0,0.1
2026-W22,NOV-ST-GLD,store,58,5742.0,0.1
2026-W22,NOV-ST-GLD,ecom,43,4257.0,0.1
2026-W23,NOV-ST-GLD,store,63,6237.0,0.1
2026-W23,NOV-ST-GLD,ecom,41,4059.0,0.1
2026-W24,NOV-ST-GLD,store,67,6633.0,0.1
2026-W24,NOV-ST-GLD,ecom,46,4554.0,0.1
2026-W25,NOV-ST-GLD,store,58,5742.0,0.1
2026-W25,NOV-ST-GLD,ecom,46,4554.0,0.1
2026-W26,NOV-ST-GLD,store,36,3564.0,0.1
2026-W26,NOV-ST-GLD,ecom,29,2871.0,0.1
2026-W27,NOV-ST-GLD,store,35,3850.0,0.0
2026-W27,NOV-ST-GLD,ecom,26,2860.0,0.0
2026-W28,NOV-ST-GLD,store,35,3850.0,0.0
2026-W28,NOV-ST-GLD,ecom,24,2640.0,0.0
2026-W29,NOV-ST-GLD,store,37,4070.0,0.0
2026-W29,NOV-ST-GLD,ecom,26,2860.0,0.0
2026-W30,NOV-ST-GLD,store,30,3300.0,0.0
2026-W30,NOV-ST-GLD,ecom,24,2640.0,0.0
2026-W31,NOV-ST-GLD,store,37,4070.0,0.0
2026-W31,NOV-ST-GLD,ecom,25,2750.0,0.0
2026-W06,NOV-ST-SLV,store,46,4600.0,0.0
2026-W06,NOV-ST-SLV,ecom,35,3500.0,0.0
2026-W07,NOV-ST-SLV,store,40,4000.0,0.0
2026-W07,NOV-ST-SLV,ecom,27,2700.0,0.0
2026-W08,NOV-ST-SLV,store,46,4600.0,0.0
2026-W08,NOV-ST-SLV,ecom,36,3600.0,0.0
2026-W09,NOV-ST-SLV,store,49,4900.0,0.0
2026-W09,NOV-ST-SLV,ecom,37,3700.0,0.0
2026-W10,NOV-ST-SLV,store,49,4900.0,0.0
2026-W10,NOV-ST-SLV,ecom,32,3200.0,0.0
2026-W11,NOV-ST-SLV,store,45,4500.0,0.0
2026-W11,NOV-ST-SLV,ecom,31,3100.0,0.0
2026-W12,NOV-ST-SLV,store,47,4700.0,0.0
2026-W12,NOV-ST-SLV,ecom,31,3100.0,0.0
2026-W13,NOV-ST-SLV,store,46,4600.0,0.0
2026-W13,NOV-ST-SLV,ecom,34,3400.0,0.0
2026-W14,NOV-ST-SLV,store,44,4400.0,0.0
2026-W14,NOV-ST-SLV,ecom,35,3500.0,0.0
2026-W15,NOV-ST-SLV,store,42,4200.0,0.0
2026-W15,NOV-ST-SLV,ecom,32,3200.0,0.0
2026-W16,NOV-ST-SLV,store,50,5000.0,0.0
2026-W16,NOV-ST-SLV,ecom,35,3500.0,0.0
2026-W17,NOV-ST-SLV,store,47,4700.0,0.0
2026-W17,NOV-ST-SLV,ecom,35,3500.0,0.0
2026-W18,NOV-ST-SLV,store,44,4400.0,0.0
2026-W18,NOV-ST-SLV,ecom,31,3100.0,0.0
2026-W19,NOV-ST-SLV,store,43,4300.0,0.0
2026-W19,NOV-ST-SLV,ecom,31,3100.0,0.0
2026-W20,NOV-ST-SLV,store,50,5000.0,0.0
2026-W20,NOV-ST-SLV,ecom,34,3400.0,0.0
2026-W21,NOV-ST-SLV,store,54,4860.0,0.1
2026-W21,NOV-ST-SLV,ecom,37,3330.0,0.1
2026-W22,NOV-ST-SLV,store,47,4230.0,0.1
2026-W22,NOV-ST-SLV,ecom,36,3240.0,0.1
2026-W23,NOV-ST-SLV,store,52,4680.0,0.1
2026-W23,NOV-ST-SLV,ecom,34,3060.0,0.1
2026-W24,NOV-ST-SLV,store,48,4320.0,0.1
2026-W24,NOV-ST-SLV,ecom,36,3240.0,0.1
2026-W25,NOV-ST-SLV,store,55,4950.0,0.1
2026-W25,NOV-ST-SLV,ecom,42,3780.0,0.1
2026-W26,NOV-ST-SLV,store,49,4410.0,0.1
2026-W26,NOV-ST-SLV,ecom,40,3600.0,0.1
2026-W27,NOV-ST-SLV,store,44,4400.0,0.0
2026-W27,NOV-ST-SLV,ecom,32,3200.0,0.0
2026-W28,NOV-ST-SLV,store,43,4300.0,0.0
2026-W28,NOV-ST-SLV,ecom,32,3200.0,0.0
2026-W29,NOV-ST-SLV,store,46,4600.0,0.0
2026-W29,NOV-ST-SLV,ecom,36,3600.0,0.0
2026-W30,NOV-ST-SLV,store,48,4800.0,0.0
2026-W30,NOV-ST-SLV,ecom,33,3300.0,0.0
2026-W31,NOV-ST-SLV,store,40,4000.0,0.0
2026-W31,NOV-ST-SLV,ecom,28,2800.0,0.0
2026-W06,THE-CH-GLD,store,27,5670.0,0.0
2026-W06,THE-CH-GLD,ecom,22,4620.0,0.0
2026-W07,THE-CH-GLD,store,28,5880.0,0.0
2026-W07,THE-CH-GLD,ecom,18,3780.0,0.0
2026-W08,THE-CH-GLD,store,32,6720.0,0.0
2026-W08,THE-CH-GLD,ecom,22,4620.0,0.0
2026-W09,THE-CH-GLD,store,34,7140.0,0.0
2026-W09,THE-CH-GLD,ecom,23,4830.0,0.0
2026-W10,THE-CH-GLD,store,30,6300.0,0.0
2026-W10,THE-CH-GLD,ecom,19,3990.0,0.0
2026-W11,THE-CH-GLD,store,25,5250.0,0.0
2026-W11,THE-CH-GLD,ecom,20,4200.0,0.0
2026-W12,THE-CH-GLD,store,32,6720.0,0.0
2026-W12,THE-CH-GLD,ecom,22,4620.0,0.0
2026-W13,THE-CH-GLD,store,28,5880.0,0.0
2026-W13,THE-CH-GLD,ecom,20,4200.0,0.0
2026-W14,THE-CH-GLD,store,30,6300.0,0.0
2026-W14,THE-CH-GLD,ecom,23,4830.0,0.0
2026-W15,THE-CH-GLD,store,25,5250.0,0.0
2026-W15,THE-CH-GLD,ecom,19,3990.0,0.0
2026-W16,THE-CH-GLD,store,28,5880.0,0.0
2026-W16,THE-CH-GLD,ecom,22,4620.0,0.0
2026-W17,THE-CH-GLD,store,28,5880.0,0.0
2026-W17,THE-CH-GLD,ecom,20,4200.0,0.0
2026-W18,THE-CH-GLD,store,26,5460.0,0.0
2026-W18,THE-CH-GLD,ecom,21,4410.0,0.0
2026-W19,THE-CH-GLD,store,30,6300.0,0.0
2026-W19,THE-CH-GLD,ecom,22,4620.0,0.0
2026-W20,THE-CH-GLD,store,30,6300.0,0.0
2026-W20,THE-CH-GLD,ecom,19,3990.0,0.0
2026-W21,THE-CH-GLD,store,32,6048.0,0.1
2026-W21,THE-CH-GLD,ecom,25,4725.0,0.1
2026-W22,THE-CH-GLD,store,33,6237.0,0.1
2026-W22,THE-CH-GLD,ecom,23,4347.0,0.1
2026-W23,THE-CH-GLD,store,29,5481.0,0.1
2026-W23,THE-CH-GLD,ecom,23,4347.0,0.1
2026-W24,THE-CH-GLD,store,32,6048.0,0.1
2026-W24,THE-CH-GLD,ecom,23,4347.0,0.1
2026-W25,THE-CH-GLD,store,33,6237.0,0.1
2026-W25,THE-CH-GLD,ecom,22,4158.0,0.1
2026-W26,THE-CH-GLD,store,33,6237.0,0.1
2026-W26,THE-CH-GLD,ecom,23,4347.0,0.1
2026-W27,THE-CH-GLD,store,27,5670.0,0.0
2026-W27,THE-CH-GLD,ecom,21,4410.0,0.0
2026-W28,THE-CH-GLD,store,28,5880.0,0.0
2026-W28,THE-CH-GLD,ecom,22,4620.0,0.0
2026-W29,THE-CH-GLD,store,29,6090.0,0.0
2026-W29,THE-CH-GLD,ecom,19,3990.0,0.0
2026-W30,THE-CH-GLD,store,25,5250.0,0.0
2026-W30,THE-CH-GLD,ecom,19,3990.0,0.0
2026-W31,THE-CH-GLD,store,30,6300.0,0.0
2026-W31,THE-CH-GLD,ecom,20,4200.0,0.0
2026-W06,SOL-AV-GLD,store,30,5850.0,0.0
2026-W06,SOL-AV-GLD,ecom,21,4095.0,0.0
2026-W07,SOL-AV-GLD,store,31,6045.0,0.0
2026-W07,SOL-AV-GLD,ecom,23,4485.0,0.0
2026-W08,SOL-AV-GLD,store,37,7215.0,0.0
2026-W08,SOL-AV-GLD,ecom,25,4875.0,0.0
2026-W09,SOL-AV-GLD,store,34,6630.0,0.0
2026-W09,SOL-AV-GLD,ecom,25,4875.0,0.0
2026-W10,SOL-AV-GLD,store,32,6240.0,0.0
2026-W10,SOL-AV-GLD,ecom,24,4680.0,0.0
2026-W11,SOL-AV-GLD,store,29,5655.0,0.0
2026-W11,SOL-AV-GLD,ecom,23,4485.0,0.0
2026-W12,SOL-AV-GLD,store,33,6435.0,0.0
2026-W12,SOL-AV-GLD,ecom,26,5070.0,0.0
2026-W13,SOL-AV-GLD,store,30,5850.0,0.0
2026-W13,SOL-AV-GLD,ecom,23,4485.0,0.0
2026-W14,SOL-AV-GLD,store,36,7020.0,0.0
2026-W14,SOL-AV-GLD,ecom,23,4485.0,0.0
2026-W15,SOL-AV-GLD,store,33,6435.0,0.0
2026-W15,SOL-AV-GLD,ecom,22,4290.0,0.0
2026-W16,SOL-AV-GLD,store,33,6435.0,0.0
2026-W16,SOL-AV-GLD,ecom,26,5070.0,0.0
2026-W17,SOL-AV-GLD,store,29,5655.0,0.0
2026-W17,SOL-AV-GLD,ecom,24,4680.0,0.0
2026-W18,SOL-AV-GLD,store,31,6045.0,0.0
2026-W18,SOL-AV-GLD,ecom,21,4095.0,0.0
2026-W19,SOL-AV-GLD,store,32,6240.0,0.0
2026-W19,SOL-AV-GLD,ecom,22,4290.0,0.0
2026-W20,SOL-AV-GLD,store,28,5460.0,0.0
2026-W20,SOL-AV-GLD,ecom,20,3900.0,0.0
2026-W21,SOL-AV-GLD,store,34,5967.0,0.1
